"id","requestId","farmerId","date","area","commodity","landSize","resultNotes","photos","latitude","longitude","isFinalSession","createdAt","updatedAt","landSizeUnit","snapshotAreaId","cropAgeDays"
"cmofo8yc500gekw04y11ghiw9","cmofo8yc200gckw04ij40usy3","cmofiurls002al504fuh56wu7","2026-03-14 00:00:00","TGH2","Padi",,"GxNO2kZ",,-7.6162083,110.86334,"t","2026-04-26 11:15:07.349","2026-04-26 11:15:07.349",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofo8ycf00gmkw046lnf41to","cmofo8ycc00gkkw047i6cbcu4","cmofiurm7002il504m32dqm8j","2026-03-17 00:00:00","TGH2","Padi",,"5XKjy1Z",,-7.6050066,110.8563884,"t","2026-04-26 11:15:07.359","2026-04-26 11:15:07.359",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofo8ycv00gukw045lxb0fnz","cmofo8ycr00gskw041qvh3pv7","cmofipwui022il204gf78gata","2026-03-17 00:00:00","TGH2","Padi",,"jeDoarx",,-7.6051127,110.8563867,"t","2026-04-26 11:15:07.375","2026-04-26 11:15:07.375",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofo8yd700h0kw0467evbqmb","cmofo8yd300gykw04kbhn8ls3","cmofipsci01bcl204peoixd4k","2026-03-25 00:00:00","TGH2","Padi",,"9NqZLaY",,-7.7242033,110.8055232,"t","2026-04-26 11:15:07.387","2026-04-26 11:15:07.387",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofo8ydo00hbkw048qhx8xxu","cmofo8ydl00h9kw04v5pby463","cmofo8ydi00h7kw046upr24me","2026-03-27 00:00:00","TGH2","Padi",,"gbDWRQP",,-7.6772933,111.0088933,"t","2026-04-26 11:15:07.404","2026-04-26 11:15:07.404",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofo8ye100hjkw047vbhqngx","cmofo8ydx00hhkw04mpg4eyhr","cmofippzk00uxl20460hyceqi","2026-03-28 00:00:00","TGH2","Padi",,"kbdroP6",,-7.678785,110.982575,"t","2026-04-26 11:15:07.417","2026-04-26 11:15:07.417",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofo8yeg00hukw04bw3e03mn","cmofo8yed00hskw04lfu1sth9","cmofo8yea00hqkw04ea3pehp3","2026-03-28 00:00:00","TGH2","Padi",,"Z9jQMro",,-7.6788833,110.9826082,"t","2026-04-26 11:15:07.432","2026-04-26 11:15:07.432",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofo8yew00i5kw04jcw8byv4","cmofo8yet00i3kw04dfyk39xf","cmofo8yer00i1kw048gens6vr","2026-03-28 00:00:00","TGH2","Padi",,"vXGWRD4",,-7.6786834,110.982445,"t","2026-04-26 11:15:07.449","2026-04-26 11:15:07.449",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofo8yfa00ifkw04rr2pppl6","cmofo8yf700idkw04utgpb6nb","cmofipurs01otl204swk05yb7","2026-03-30 00:00:00","TGH2","Padi",,"WJOabyP",,-7.654254,111.0313848,"t","2026-04-26 11:15:07.463","2026-04-26 11:15:07.463",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofo8yfl00inkw04vrve44yp","cmofo8yfi00ilkw04s6cmudcg","cmofiq6q503rpl2048wo4bvql","2026-03-30 00:00:00","TGH2","Padi",,"gbD88pJ",,-7.654245,111.031515,"t","2026-04-26 11:15:07.473","2026-04-26 11:15:07.473",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofo8yhn00ivkw04s23eo3wi","cmofo8yhk00itkw04o64a51my","cmofiutp000fql504dy8mx17x","2026-03-30 00:00:00","TGH2","Padi",,"1WAQoXL",,-7.6510576,111.0454818,"t","2026-04-26 11:15:07.547","2026-04-26 11:15:07.547",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofo8yi100j4kw04i2s6qd1f","cmofo8yhy00j2kw04qqz66jd9","cmofo8yhv00j0kw04duh2k0o2","2026-03-30 00:00:00","TGH2","Padi",,"rDj8Zql",,-7.6543,111.0314633,"t","2026-04-26 11:15:07.562","2026-04-26 11:15:07.562",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofo8yif00jdkw04hx53x8ku","cmofo8yic00jbkw04cbtx3snf","cmofo8yia00j9kw04v2qnb7za","2026-03-31 00:00:00","TGH2","Padi",,"jea10oQ",,-7.7470533,110.815655,"t","2026-04-26 11:15:07.575","2026-04-26 11:15:07.575",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofo8yit00jnkw04stao1mny","cmofo8yip00jlkw04e1m6vm0n","cmofiutpw00g9l5045luulqnr","2026-04-02 00:00:00","TGH2","Padi",,"gbb5j51",,-7.6518783,111.0310933,"t","2026-04-26 11:15:07.589","2026-04-26 11:15:07.589",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofo8yj600jxkw04yln6655o","cmofo8yj400jvkw04k6ifb0yx","cmofiutq200gcl504l69dbu8j","2026-04-04 00:00:00","TGH2","Padi",,"PRRbaed",,-7.651005,111.0404583,"t","2026-04-26 11:15:07.603","2026-04-26 11:15:07.603",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofo8yjj00k7kw04j1v7qqzc","cmofo8yjg00k5kw044j3gjni5","cmofiutqo00gol504q50oo7ok","2026-04-06 00:00:00","TGH2","Padi",,"DqqEOYp",,-7.6050927,110.8563297,"t","2026-04-26 11:15:07.615","2026-04-26 11:15:07.615",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofo8yju00kfkw04ln6mk4x3","cmofo8yjr00kdkw04k294a4ky","cmofipvsk01vrl204g6xjlay4","2026-04-07 00:00:00","TGH2","Padi",,"LDD2OAp",,-7.6503667,111.0381833,"t","2026-04-26 11:15:07.626","2026-04-26 11:15:07.626",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofo8yk600kpkw04e1jeqzre","cmofo8yk300knkw04fy2hw2mj","cmofips9a01a9l204lo04j0mb","2026-04-08 00:00:00","TGH2","Cabai",,"zEEpdX1",,-7.6518,111.0316017,"t","2026-04-26 11:15:07.638","2026-04-26 11:15:07.638",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofo8z0300kykw04aoxeg2ch","cmofo8z0000kwkw0440xobjm3","cmofo8yzx00kukw04azsw0sbu","2026-04-10 00:00:00","TGH2","Padi",,"4aQjM9Y",,-7.7433527,110.7921724,"t","2026-04-26 11:15:08.211","2026-04-26 11:15:08.211",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofo8z0i00lakw04lyq4y8kr","cmofo8z0g00l8kw04rfqt2qm6","cmofiplou004il204zrs97mhn","2026-04-13 00:00:00","TGH2","Padi",,"laBjJNB",,-7.7454117,110.7879817,"t","2026-04-26 11:15:08.227","2026-04-26 11:15:08.227",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofo8z0w00lkkw04fav5un95","cmofo8z0u00likw04xaztesye","cmofips4y018vl2044whwudxm","2026-04-13 00:00:00","TGH2","Padi",,"o9EZ4K1",,-7.7454455,110.7882936,"t","2026-04-26 11:15:08.241","2026-04-26 11:15:08.241",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofo8z1d00lukw04xcqbhwum","cmofo8z1600lskw04ra7r5vhi","cmofipp4q00qel2045r1c9oj8","2026-04-13 00:00:00","TGH2","Padi",,"VpGaRGE",,-7.7461765,110.7865674,"t","2026-04-26 11:15:08.257","2026-04-26 11:15:08.257",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofo8z1s00m5kw04bel74pap","cmofo8z1p00m3kw04qddrh5fo","cmofo8z1n00m1kw04garmb8e5","2026-04-13 00:00:00","TGH2","Padi",,"Ge6VN8k",,-7.7460395,110.7866258,"t","2026-04-26 11:15:08.272","2026-04-26 11:15:08.272",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofo8z2500mfkw04iqganyga","cmofo8z2200mdkw04erokesn5","cmofipzp102j9l204oqzmkg72","2026-04-13 00:00:00","TGH2","Padi",,"laB2aK5",,-7.742025,110.789015,"t","2026-04-26 11:15:08.285","2026-04-26 11:15:08.285",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofo8z2i00mpkw04878jchul","cmofo8z2f00mnkw04yfu1fb1d","cmofiq8lq043fl204yziq16md","2026-04-13 00:00:00","TGH2","Padi",,"perqd48",,-7.7420267,110.7889233,"t","2026-04-26 11:15:08.298","2026-04-26 11:15:08.298",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofo8z2x00n0kw04zk8jsyk6","cmofo8z2v00mykw04k5p9larp","cmofo8z2s00mwkw04h3eygmdz","2026-04-13 00:00:00","TGH2","Padi",,"WJ2b8ok",,-7.7438315,110.7943138,"t","2026-04-26 11:15:08.314","2026-04-26 11:15:08.314",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofo8z3b00nbkw04r3nqnl9k","cmofo8z3800n9kw04wdgk3ini","cmofo8z3600n7kw04f2srjm17","2026-04-14 00:00:00","TGH2","Buncis",,"Qo1Lo08",,-7.6539783,111.03281,"t","2026-04-26 11:15:08.327","2026-04-26 11:15:08.327",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofo8z3i00nhkw04pjav6nhm","cmofo8z3g00nfkw042cxhncw1","cmofo8yzx00kukw04azsw0sbu","2026-04-16 00:00:00","TGH2","Padi",,"2jBk9kb",,-7.6602666,111.0601333,"t","2026-04-26 11:15:08.335","2026-04-26 11:15:08.335",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofo8z3x00nskw04fw8kpla5","cmofo8z3u00nqkw049rhcu4k6","cmofo8z3s00nokw04drskran4","2026-04-16 00:00:00","TGH2","Padi",,"jebMAaQ",,-7.6601393,111.0602208,"t","2026-04-26 11:15:08.349","2026-04-26 11:15:08.349",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofo8z4900o2kw04qkdpa46d","cmofo8z4600o0kw04c7p3j6r7","cmofiq07602owl204g4e5om4l","2026-04-16 00:00:00","TGH2","Padi",,"o9DO28V",,-7.6569821,111.0522246,"t","2026-04-26 11:15:08.361","2026-04-26 11:15:08.361",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofo8z4o00oekw04z6qrgl7w","cmofo8z4l00ockw04cr5749tt","cmofipsii01d6l204gb5m9ro7","2026-04-16 00:00:00","TGH2","Padi",,"gbe4M1M",,-7.657187,111.0519988,"t","2026-04-26 11:15:08.376","2026-04-26 11:15:08.376",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofo8z5400oqkw04vg43r0jw","cmofo8z5100ookw04cud9ibcr","cmofipurs01otl204swk05yb7","2026-04-17 00:00:00","TGH2","Padi",,"o9DKQ5b",,-7.738085,110.7853633,"t","2026-04-26 11:15:08.392","2026-04-26 11:15:08.392",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofo8z5g00p0kw04xswfa1fa","cmofo8z5d00oykw04p1wr4wfv","cmofo8wl5001tkw04mr4tl2vx","2026-04-17 00:00:00","TGH2","Padi",,"NqDMZyB",,-7.74199,110.7843367,"t","2026-04-26 11:15:08.404","2026-04-26 11:15:08.404",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofo8z5t00p9kw04unrfwq81","cmofo8z5q00p7kw04ahv09uml","cmofo8z5o00p5kw04odrjwqta","2026-04-21 00:00:00","TGH1","Padi",,"Kp5LN0D",,-6.8825117,110.8667702,"t","2026-04-26 11:15:08.418","2026-04-26 11:15:08.418",,"cmmu5b29t0000jp04i02m5ac6",
"cmofo8z6600pjkw04ccx8cul0","cmofo8z6300phkw04mzo9grqv","cmofiuttm00i0l5046xvmj38o","2026-04-23 00:00:00","TGH2","Padi",,"OQ4jMaY",,-7.598091,110.8628363,"t","2026-04-26 11:15:08.43","2026-04-26 11:15:08.43",,"cmmu5b6vr0001jp04nn83ngz5",
"cmofo8z6k00pukw0449fhnzq1","cmofo8z6i00pskw04obh3ygp6","cmofo8z6f00pqkw0452d1za6k","2026-04-23 00:00:00","TGH1","Padi",,"6DKkk0e",,-6.8825169,110.8667738,"t","2026-04-26 11:15:08.445","2026-04-26 11:15:08.445",,"cmmu5b29t0000jp04i02m5ac6",
"cmogwum7h000bkz04vdciolzb","cmogwum6v0004kz04agfi72yr","cmogwulz70002kz042dakkec7","2026-04-27 00:00:00","KABUPATEN BANYUMAS","Padi",1750,"tes","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1777277009/gamagronomist/zbjl0txxi8letxn5v1h8.jpg""]",-7.5957434,109.2847333,"f","2026-04-27 08:03:41.166","2026-04-27 08:03:41.166","m2","cmmu5baag0002jp04tu1z121e",22
"cmogwxs3l000nkz04sirb3yxw","cmogwxs36000gkz04gzby32bd","cmogwxs1x000ekz046qr04rrb","2026-04-27 00:00:00","KOTA SEMARANG","Jagung, Padi",,"Gejala asam-asaman (tes)","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1777277009/gamagronomist/cqn6mf8cyindsgwwesxv.png""]",-7.097596903287584,110.295550495691,"f","2026-04-27 08:06:08.769","2026-04-27 08:06:08.769","ha","cmmu5bdk90003jp04wwmqip3w",7
"cmogwy2ih000dl404p0d34ujw","cmogwy2ho0006l4049t6pu5es","cmogwy27b0004l404o7smirso","2026-04-27 00:00:00","KABUPATEN CILACAP","Padi",1,"Tanaman bergejala asam-asaman","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1777277023/gamagronomist/aufqov9k5ntyxjnounyc.jpg"",""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1777277049/gamagronomist/lxfsntvaetoac7suwujb.jpg"",""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1777277059/gamagronomist/svz6ipwqty97z8pkihxd.jpg""]",-7.5682282,109.1900847,"f","2026-04-27 08:06:22.266","2026-04-27 08:06:22.266","ha","cmmu5baag0002jp04tu1z121e",30
"cmogwyiuy0009kt046ok0u0pb","cmogwyiuc0002kt046cgde5d2","cmogwyiql0000kt04381audv8","2026-04-27 00:00:00","KABUPATEN WONOSOBO","Cabai, Padi, Terong",1,"Terdapat beberapa gejala bercak daun, busuk batang dan antraknosa","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1777277074/gamagronomist/jhjemcsrxfqwv434keze.jpg""]",-7.3716643,109.8961165,"f","2026-04-27 08:06:43.45","2026-04-27 08:06:43.45","ha","cmmu5baag0002jp04tu1z121e",150
"cmogwys9l000zkz045ta0ubvy","cmogwys8y000tkz04o8n93nir","cmogwy27b0004l404o7smirso","2026-04-27 00:00:00","KABUPATEN CILACAP","Padi",,"tes","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1777277179/gamagronomist/fzdijysr8nrxxmbqan7w.jpg""]",-7.008790112373711,110.3472467575007,"f","2026-04-27 08:06:55.642","2026-04-27 08:06:55.642","ha","cmmu5b29t0000jp04i02m5ac6",20
"cmogwysb1001ckz041pmjk8zj","cmogwys9y0013kz04c169rfjx","cmogwys9m0010kz04yrt1h8xq","2026-04-27 00:00:00","KABUPATEN BREBES","Kentang",500,"Saya dilakukan pengaplikasian ada banyak tanaman yang terserang hawar daun","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1777277043/gamagronomist/hbyewjikeeygqbzmeui7.jpg""]",-7.2475455,109.1320823,"f","2026-04-27 08:06:55.694","2026-04-27 08:06:55.694","m2","cmmu5bdk90003jp04wwmqip3w",45
"cmogwyuso000mkt048s1yq19g","cmogwyus7000gkt042rmkcvbv","cmofiptc001f6l204sv57r79f","2026-04-27 00:00:00","KABUPATEN JEPARA","Padi",7500,"Mulai membaik (tes)","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1777277097/gamagronomist/nxnrtmjkn4k1zaire5ae.jpg""]",-6.7419667,110.7106264,"f","2026-04-27 08:06:58.92","2026-04-27 08:06:58.92","m2","cmmu5b29t0000jp04i02m5ac6",100
"cmogwyuy8000wkt042lkhgf7l","cmogwyuxu000pkt045jymi2lq","cmogwyupb000ekt04li0ns3ad","2026-04-27 00:00:00","KABUPATEN DEMAK","Padi",,"Habis terkena banjir dan kemarin disulam","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1777276993/gamagronomist/kwobkonqqyxjqhhszsa0.jpg""]",-7.0287031,110.4935737,"f","2026-04-27 08:06:59.121","2026-04-27 08:06:59.121","ha","cmmu5b29t0000jp04i02m5ac6",14
"cmogx07040008jo0492syvnsa","cmogx06zi0001jo0452v0dry3","cmofipnwb00iil20435fl5mvg","2026-04-27 00:00:00","KABUPATEN KLATEN","Padi",1500,"Sebelumnya kebanjiran","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1777277069/gamagronomist/uklweg22dr88miydgvsj.jpg""]",-7.6611447,110.5876052,"f","2026-04-27 08:08:01.396","2026-04-27 08:08:01.396","m2","cmmu5b6vr0001jp04nn83ngz5",15
"cmogx1yen000mjo04ouknp19r","cmogx1ydj000fjo04ced8i7t0","cmogx1y5e000djo04zjzvx6vj","2026-04-27 00:00:00","KABUPATEN KARANGANYAR","Padi",1,"Hari H Demplot, kondisi tanaman berwarna merah merata","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1777277258/gamagronomist/jgvbrjo0w3eodmi1guht.jpg""]",-7.6112133,110.9618931,"f","2026-04-27 08:09:23.568","2026-04-27 08:09:23.568","ha","cmmu5b6vr0001jp04nn83ngz5",20
"cmogx4j04001ckt04iwtxwqaz","cmogx4izl0013kt04d7o7a886","cmogx4is20011kt04edp12lgq","2026-04-27 00:00:00","KABUPATEN PATI","Padi",,"Tes Praktek","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1777277323/gamagronomist/tnz3e9zobdwzyxodwhoz.jpg""]",-6.778453118732482,111.216645087605,"f","2026-04-27 08:11:23.573","2026-04-27 08:11:23.573","ha","cmmu5b29t0000jp04i02m5ac6",35
"cmogx5yr40009ji046dkopzcm","cmogx5yqd0002ji04pwa25xu6","cmogx5yof0000ji04opbw1hp9","2026-04-27 00:00:00","KABUPATEN REMBANG","Padi",8.5,"air terlalu kering","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1777277543/gamagronomist/ak6uyunv6g6x2lmxklag.jpg""]",-6.7705935,111.5779449,"f","2026-04-27 08:12:30.64","2026-04-27 08:12:30.64","ha","cmmu5b29t0000jp04i02m5ac6",36
"cmogx6d8a000xjo042zsbifil","cmogx6d7x000tjo04bwef5yny","cmogx6d7d000rjo042v86p0aj","2026-04-27 00:00:00","KABUPATEN PATI","Padi",250,"sundep tewass, TES PRAKTEK","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1777277469/gamagronomist/c4r8y1sux1qcpdiuvih0.jpg""]",-6.6121756,111.0699467,"f","2026-04-27 08:12:49.402","2026-04-27 08:12:49.402","m2","cmmu5b29t0000jp04i02m5ac6",50
"cmogx70dn001nkt04ewmbk4tn","cmogx70cv001gkt04exzramuu","cmofipnxe00ixl204hk2j1eay","2026-04-27 00:00:00","KABUPATEN KUDUS","Padi",0.5,"Serangan hama","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1777277469/gamagronomist/mqmifmy5cuytnzpirsa4.jpg""]",-6.8825147,110.8667733,"f","2026-04-27 08:13:19.403","2026-04-27 08:13:19.403","ha","cmmu5b29t0000jp04i02m5ac6",30
"cmogx9kyr001pkz04djoy2mvq","cmogx9ky9001jkz04yty664ua","cmogx9kx1001hkz04esupu3wd","2026-04-27 00:00:00","KABUPATEN DEMAK","Padi",0.95,"merah","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1777277678/gamagronomist/rs79nztdffe8n3h5zetx.jpg""]",-6.804101999999999,110.8677895,"f","2026-04-27 08:15:19.396","2026-04-27 08:15:19.396","ha","cmmu5b29t0000jp04i02m5ac6",7
"cmogxdwly0010jo04fx7utsst","cmogx6d7x000tjo04bwef5yny","cmogx6d7d000rjo042v86p0aj","2026-04-27 00:00:00","KABUPATEN PATI","Padi",250,"Sundep tewas semua, TES Praktek","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1777277913/gamagronomist/uca6iuzydeuasczkm4pf.jpg""]",-6.6121756,111.0699467,"t","2026-04-27 08:18:41.111","2026-04-27 08:18:41.111","m2","cmmu5b29t0000jp04i02m5ac6",
"cmogxe1eb0012jo04vfl00knl","cmogwyiuc0002kt046cgde5d2","cmogwyiql0000kt04381audv8","2026-04-27 00:00:00","KABUPATEN WONOSOBO","Cabai, Padi, Terong",1,"gejala bercak daun dan busuk batang sudah teratasi","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1777277903/gamagronomist/qzicoudx5jkcputcfu3o.jpg""]",-7.3716643,109.8961165,"t","2026-04-27 08:18:47.315","2026-04-27 08:18:47.315","ha","cmmu5baag0002jp04tu1z121e",
"cmogxe54k000dji0432g81sit","cmogwy2ho0006l4049t6pu5es","cmogwy27b0004l404o7smirso","2026-04-27 00:00:00","KABUPATEN CILACAP","Padi",1,"sudah pulih dari asam asaman","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1777277828/gamagronomist/dxozb5rj63kjqiho9hvm.jpg""]",-7.568228,109.1900844,"t","2026-04-27 08:18:52.149","2026-04-27 08:18:52.149","ha","cmmu5baag0002jp04tu1z121e",
"cmogxeaiq001rkt04dbwj9d83","cmogwxs36000gkz04gzby32bd","cmogwxs1x000ekz046qr04rrb","2026-04-27 00:00:00","KOTA SEMARANG","Jagung, Padi",,"hama sudah berkurang","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1777277935/gamagronomist/cuxxbqpbtsyf4c5oi24z.png""]",-7.097596903287584,110.295550495691,"t","2026-04-27 08:18:59.138","2026-04-27 08:18:59.138","ha","cmmu5bdk90003jp04wwmqip3w",
"cmogxeav5001vkt04mwxb5dx3","cmogwyuxu000pkt045jymi2lq","cmogwyupb000ekt04li0ns3ad","2026-04-27 00:00:00","KABUPATEN DEMAK","Padi",10,"Bercak daun sudah menghilang","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1777277933/gamagronomist/y2h5rqcpilzsracahkqe.jpg""]",-7.0287031,110.4935737,"t","2026-04-27 08:18:59.586","2026-04-27 08:18:59.586","ha","cmmu5b29t0000jp04i02m5ac6",
"cmogxedqa000pl404wusbabci","cmogx06zi0001jo0452v0dry3","cmofipnwb00iil20435fl5mvg","2026-04-27 00:00:00","KABUPATEN KLATEN","Padi",1500,"Setelah 14 hst jumlah gejala sundep sudah berkurang","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1777277852/gamagronomist/mhpgn0droquy2vjneg7j.jpg""]",-7.6611558,110.5876034,"t","2026-04-27 08:19:03.298","2026-04-27 08:19:03.298","m2","cmmu5b6vr0001jp04nn83ngz5",
"cmogxeg8q000hji046fl4cxum","cmogwys9y0013kz04c169rfjx","cmogwys9m0010kz04yrt1h8xq","2026-04-27 00:00:00","KABUPATEN BREBES","Kentang",500,"Tanaman yang terserang hawar daun tidak bertambah.","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1777277932/gamagronomist/xinux54pe544rrjgpclg.jpg""]",-7.2474815,109.1319697,"t","2026-04-27 08:19:06.555","2026-04-27 08:19:06.555","m2","cmmu5bdk90003jp04wwmqip3w",
"cmogxegj8000lji04o38eemmo","cmogwyus7000gkt042rmkcvbv","cmofiptc001f6l204sv57r79f","2026-04-27 00:00:00","KABUPATEN JEPARA","Padi",7500,"Hama mengurang (tes)","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1777277941/gamagronomist/glpscsekjttofdkzyokq.jpg""]",-6.7419485,110.7106318,"t","2026-04-27 08:19:06.932","2026-04-27 08:19:06.932","m2","cmmu5b29t0000jp04i02m5ac6",
"cmogxehqv000tl404d3iqn8up","cmogx5yqd0002ji04pwa25xu6","cmogx5yof0000ji04opbw1hp9","2026-04-27 00:00:00","KABUPATEN REMBANG","Padi",8.5,"hasil mulai terlihat","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1777277945/gamagronomist/otgro05altwpoznhjh16.webp""]",-6.771153,111.5794354,"t","2026-04-27 08:19:08.504","2026-04-27 08:19:08.504","ha","cmmu5b29t0000jp04i02m5ac6",
"cmogxev49000nji04paqd307d","cmogx4izl0013kt04d7o7a886","cmogx4is20011kt04edp12lgq","2026-04-27 00:00:00","KABUPATEN PATI","Padi",,"Tes Praktek","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1777277942/gamagronomist/y9pjixsnxmjrkoqrtmwo.jpg""]",-6.778453118732483,111.216645087605,"t","2026-04-27 08:19:25.833","2026-04-27 08:19:25.833","ha","cmmu5b29t0000jp04i02m5ac6",
"cmogxexi8001skz04ounu69rv","cmogx1ydj000fjo04ced8i7t0","cmogx1y5e000djo04zjzvx6vj","2026-04-27 00:00:00","KABUPATEN KARANGANYAR","Padi",1,"Setalah aplikasi Biomax pada pengamatan H+7 tanaman sudah mulai pulih hijau kembali","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1777277959/gamagronomist/cuglbbf55070d0p2vews.jpg""]",-7.6112144,110.961895,"t","2026-04-27 08:19:28.929","2026-04-27 08:19:28.929","ha","cmmu5b6vr0001jp04nn83ngz5",
"cmos1alxl000ejo04cjfs9h0u","cmos1alvt0002jo04v9leqq57","cmos1aljs0000jo042et6gtof","2026-05-05 00:00:00","KABUPATEN DEMAK","Padi",7000,"Merah","[""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1777949563/gamagronomist/qrgbmiw6obeqzds5jan9.jpg"",""https://res.cloudinary.com/djfhtirfk/image/upload/c_limit,w_1280,h_1280,q_78,f_auto/v1777949566/gamagronomist/xrzas93nvk3wwxwols4j.jpg""]",-6.9865027,110.6081392,"f","2026-05-05 02:53:33.705","2026-05-05 02:53:33.705","m2","cmmu5b29t0000jp04i02m5ac6",30
