"id","accurateId","name","code","address","latitude","longitude","phone","notes","createdAt","updatedAt"
"cmny5d8vq0107if04tm9yq93r","C.01321","PT. Garuda Karya Mandiri","C.01321","Masjid Syekh Zayed SoloJalan Ahmad Yani No 128 Gilingan, Banjarsari, Surakarta",-7.554504432,110.826734457,"089680825901",,"2026-04-14 04:54:29.943","2026-04-27 04:05:36.705"
"cmny5d8vu0108if045ovyiz9r","C.00029","PT. Hibrida Jaya Utama","C.00029","Kalipepe III No. 54 RT. 004 RW. 001 Pudakpayung - Banyumanik",-7.0997081,110.4060832,"081229045988",,"2026-04-14 04:54:29.946","2026-04-27 04:05:36.709"
"cmny5d8vx0109if04lx688hzw","C.02272","PT. Ilham Tani Mandiri","C.02272","Jl. Sultan Hasanuddin No.B20, Leneng, Kec. Praya, Kabupaten Lombok Tengah, Nusa Tenggara Bar. 83514",-8.6943926,116.2638076,"081237084999",,"2026-04-14 04:54:29.95","2026-04-27 04:05:36.713"
"cmny5d8w1010aif049e1tpd0p","C.01825","PT. Jateng Agro Berdikari (JTAB)","C.01825","Jl. Tuntang-Bringin No.KM. 2, Ngelerak, Delik, Kec. Tuntang, Kabupaten Semarang, Jawa Tengah 50773",,,,,"2026-04-14 04:54:29.953","2026-04-27 04:05:36.717"
"cmny5d8w4010bif044l59qt0j","C.00552","PT. Jiva Agriculture Indonesia","C.00552","Jl. Jend. Urip Sumoharjo, Randu Garut, Tugu",-6.974928883,110.317178306,"+62 822-2663-5803",,"2026-04-14 04:54:29.956","2026-04-27 04:05:36.721"
"cmny5d8w7010cif04b9amtldt","C.02602","PT. Kelola Agro Makmur","C.02602","Ngabeyan, Nguwet, Kec. Kranggan, Kabupaten Temanggung, Jawa Tengah 56271, Indonesia",-7.3602118,110.2263776,,,"2026-04-14 04:54:29.959","2026-04-27 04:05:36.724"
"cmny5d8wa010dif04evznx4wt","C.01512","PT. Kita Tanami Indonesia (Kitani)","C.01512","Jl. Jend. Sudirman Kav. 71 SCBD lot 11B, DKI Jakarta",-6.2241324,106.8061782,"0895361846810",,"2026-04-14 04:54:29.963","2026-04-27 04:05:36.728"
"cmny5d8wd010eif04l4uewq5t","C.01223","PT. Maju Borneo Agrindo","C.01223","Jl. Adi Sucipto Km. 10,5 - Komplek Pergudangan Ocean 88 No.B8-03 Kec. Sungai Raya",-9.99098,109.4040201,"081112111115",,"2026-04-14 04:54:29.966","2026-04-27 04:05:36.731"
"cmny5d8wh010fif04shogb8ma","C.01107","PT. Mitra Agrindo","C.01107","Jl. Soekarno Hatta No.30, Kec. Payung Sekaki Pekanbaru",-6.5586153,106.7810161,,,"2026-04-14 04:54:29.969","2026-04-27 04:05:36.739"
"cmny5d8wk010gif04bqmcxjzx","C.01105","PT. Mitra Agrosindo","C.01105","Jl. A. Khalik No. 30 RT.13/RW.05, Kel. Betungan, Kec. Selebar Arah Pintu Toll",-3.6574452,102.2797396,,,"2026-04-14 04:54:29.972","2026-04-27 04:05:36.742"
"cmny5d8wn010hif045mydq587","C.00836","PT. Mitra Borneo Agrindo","C.00836","Ahmad Yani Km. 20,8 Jurusan Pelaihari, Komplek Pergudangan Kalimantan Kencana, Liang Anggang",-3.4574578,114.6991508,"08115016178",,"2026-04-14 04:54:29.976","2026-04-27 04:05:36.746"
"cmny5d8wq010iif04klgzn2mc","C.00542","PT. Multi Biotama","C.00542","Jl. Salodong No. 20, Kec. Biringkanaya",-5.0759482,119.4814112,,,"2026-04-14 04:54:29.979","2026-04-27 04:05:36.751"
"cmny5d8wu010jif040hgu0t10","C.00098","PT. Perdanamuda Zanis Zara Gunung Jaya","C.00098","Igirklanceng RT/RW 001/001 Desa Igirklanceng Kec. Sirampog",-7.2476171,109.1321435,,,"2026-04-14 04:54:29.982","2026-04-27 04:05:36.758"
"cmny5d8wx010kif045ug891l7","C.01130","PT. Perkebunan Tambi","C.01130","Jalan Tumenggung Jogonegoro No. 39, Jarasari",-7.387202703,109.903260728,"085227000840",,"2026-04-14 04:54:29.985","2026-04-27 04:05:36.762"
"cmny5d8x0010lif040u474gtd","C.00962","PT. Rize Farm Indonesia","C.00962","Kebonan, Bondansari, Kec. Wiradesa",-6.893192532,109.600825448,"+62 853-2523-2712",,"2026-04-14 04:54:29.988","2026-04-27 04:05:36.765"
"cmny5d8x3010mif04u5mpwqwu","C.00081","PT. Sahabat Agro Tani","C.00081","Jl. Cepu Randublatung RT/RW 003/003 Ds. Tambakromo, Kec. Cepu",-7.1573771,111.5691827,"081328837857",,"2026-04-14 04:54:29.992","2026-04-27 04:05:36.777"
"cmny5d8x6010nif04b5qga00r","C.00616","PT. Sedulur Tani Digital","C.00616","CEO Suite - Axa Tower, Lantai 45, Jalan Prof.Karet Kuningan, Setiabudi",-7.32326,109.21847,,,"2026-04-14 04:54:29.995","2026-04-27 04:05:36.781"
"cmny5d8uh00ztif041cmccxhx","C.02439","PT. Selektani Induk Usaha","C.02439","Jl. Imam Bonjol No.2d, Sidorejo Lor, Kec. Sidorejo, Kota Salatiga, Jawa Tengah 50714, Indonesia",-7.3218827,110.4942956,,,"2026-04-14 04:54:29.897","2026-04-27 04:05:36.784"
"cmny5d8ul00zuif042c45qnui","C.02521","PT. Sembilan Belas Multi Usaha","C.02521","Dusun Boresan 1 , Desa Balesari Kec Bansari Kab Temanggung",-7.2939555,110.047138,,,"2026-04-14 04:54:29.901","2026-04-27 04:05:36.788"
"cmny5d8xa010oif04evcxd7mf","C.01664","PT. Sentra Agronusa Bhakti","C.01664","Pungka, Kec. Unter Iwes, Kabupaten Sumbawa, Nusa Tenggara Bar. 84316",-8.5242569,117.4169986,"081235974833",,"2026-04-14 04:54:29.998","2026-04-27 04:05:36.792"
"cmny5d8xd010pif04f198vmf1","C.00263","PT. Sidoagung Farm Magelang","C.00263","Jl. Magelang - Purworejo No.KM. 10, RW.5, Sidomukti 2, Sidoagung, Kec. Tempuran",-7.5449514,110.1649638,"+62 812-5028-0593",,"2026-04-14 04:54:30.001","2026-04-27 04:05:36.796"
"cmny5d8xg010qif04en4wy58n","C.01519","PT. Sinar Sukses Mandiri","C.01519","Ruko Sentra Latumenten, Jl. Prof. Dr. Latumeten Raya No.50 Blok C No. 7-8, Jelambar Baru, Kec. Grogol petamburan",-6.4685172,107.3837453,"+62 851-7953-8535",,"2026-04-14 04:54:30.005","2026-04-27 04:05:36.8"
"cmny5d8xk010rif0447y5fghl","C.01487","PT. Sumber Berkah Pertanian","C.01487","45GJ+4MX Mekar Sari, Kabupaten Lombok Tengah, Nusa Tenggara Bar.",-8.874749,116.181751,"081251321170",,"2026-04-14 04:54:30.008","2026-04-27 04:05:36.804"
"cmny5d8xn010sif04k99cwvdf","T/038","PT. Tandi Surya Mas","T/038","Kawasan Industri Ngoro Industrial Park C3 No 2, Kutogirang, Ngoro, Kab. Mojokerto, Jawa Timur",-7.5612856,112.5964327,,,"2026-04-14 04:54:30.012","2026-04-27 04:05:36.807"
"cmny5d8xq010tif04ov181l59","T/032","PT. Tandi Tirta Mas","T/032","Jalan Gatot Subroto Blok 8H No. 1, Bambankerep, Kec. Ngaliyan",-7.0080369,110.3651243,"087700155065",,"2026-04-14 04:54:30.015","2026-04-27 04:05:36.811"
"cmny5d8uo00zvif04dp6gsp9t","C.01777","PT. Tropika Flora Persada","C.01777","Jl. Ps. Gatukan, Sukoyoso, Sutopati, Kec. Kajoran, Kabupaten Magelang, Jawa Tengah 56163",-7.4506,110.0584618,,,"2026-04-14 04:54:29.905","2026-04-27 04:05:36.825"
"cmny5d95z0136if04c1fnva0z","C.01699","Pemindahan Barang Sales","C.01699",,,,,,"2026-04-14 04:54:30.312","2026-04-27 04:05:36.976"
"cmny5d8yx0116if04ho3x3kwe","C.02059","Agus (Kaliwungu, Kudus)","C.02059","Jl. Balai Desa RT 05 RW 03, Dukuh Gerung,Kaliwungu, Kudus59332",-6.771688,110.7932768,,,"2026-04-14 04:54:30.057","2026-04-27 04:05:31.705"
"cmny5d8z00117if046y33ecmf","C.01747","Alif (Bogor)","C.01747","Jl. Randusari No. 43 RT 06 RW 03, Kel. Sinarsari, Kec. Dramaga.Kab.Bogor",-6.578323,106.7273356,,,"2026-04-14 04:54:30.061","2026-04-27 04:05:31.841"
"cmny5d8z40118if04srumz8u9","C.02143","Arif Muharrom (Trangkil, Pati)","C.02143","Desa Pasucen RT 01/RW 01 Kec. Trangkil, Kab.Pati https://maps.app.goo.gl/YaCppqzm7zU3jvT3A?g_st=aw",-6.658694,111.058929,,,"2026-04-14 04:54:30.064","2026-04-27 04:05:32.126"
"cmny5d8z70119if04w5j94xym","C.02276","Ashari (Mulyoharjo, Pati)","C.02276","Mulyoharjo, Kabupaten Pati, Jawa Tengah, Indonesia",-6.727148,111.048668,,,"2026-04-14 04:54:30.067","2026-04-27 04:05:32.209"
"cmny5d8zj011aif04boa7q03o","C.01714","Faris (Banaran, Sragen)","C.01714","J4PH+757 Banaran, Kabupaten Sragen, Jawa Tengah",-7.3643298,111.1252709,,,"2026-04-14 04:54:30.08","2026-04-27 04:05:33.996"
"cmny5d8zn011bif04dsv9ws8d","C.02010","Gunadi (Jakenan, Pati)","C.02010","64FV+8VV, Mantingan Tengah, Kec. Jakenan, Kabupaten Pati, Jawa Tengah 59182",-6.776639,111.1446667,,,"2026-04-14 04:54:30.084","2026-04-27 04:05:34.227"
"cmny5d8zu011dif04u4nrag1v","C.02402","H. Siswanto (Dawe, Kudus)","C.02402","Desa Puyoh RT 02 RW 01 Kec Dawe Kabupaten Kudus",110.8579217,-6.7149878,,,"2026-04-14 04:54:30.091","2026-04-27 04:05:34.262"
"cmny5d8zy011eif04z7klwpuh","C.02580","H. Suradi (Pekalongan)","C.02580","Dukuh Cokrah, RT 002/RW 002, Kelurahan Karanggondang, Kecamatan Karanganyar, Pekalongan, Jawa Tengah",-7.0447637,109.5514198,,,"2026-04-14 04:54:30.094","2026-04-27 04:05:34.273"
"cmny5d901011fif043ha2hpu0","C.02357","Harjo (Bae, Kudus)","C.02357","Jl. Kampus UMK, Dersalam Krajan, Dersalam, Kec. Bae, Kabupaten Kudus, Jawa Tengah 59321, Indonesia",-6.8008639,110.8687388,,,"2026-04-14 04:54:30.098","2026-04-27 04:05:34.348"
"cmny5d90a011hif04mxjbnat7","C.02415","Kamari (Gabus, Pati)","C.02415","Desa Wuwur RT 01/RW 02, Kec. Gabus, Kab. Pati, Jawa Tengah",110.9780932,-6.8344276,,,"2026-04-14 04:54:30.106","2026-04-27 04:05:34.836"
"cmny5d90d011iif04u7r18p0m","C.02209","Karnadi (Wedarijaksa, Pati)","C.02209","Ds. Ngurenrejo RT 8 RW 3 Kec. Wedarijaksa Pati",-6.697736,111.082954,,,"2026-04-14 04:54:30.109","2026-04-27 04:05:34.856"
"cmny5d90g011jif04c3nkdmm4","C.02298","Karsiman (Jaken, Pati)","C.02298","Desa Sumberan RT 03 RW 01, Kecamatan Jaken, Kabupaten Pati",-6.7906586,111.1937203,,,"2026-04-14 04:54:30.113","2026-04-27 04:05:34.86"
"cmny5d90j011kif04t90drugh","C.02371","Marjo (Jakenan, Pati)","C.02371","Ds. Plosojenar Kec. Jakenan, Pati.",-6.7496314,111.1733895,,,"2026-04-14 04:54:30.116","2026-04-27 04:05:35.743"
"cmny5d90n011lif04cnsq8psv","C.02327","Marwoto (Bantul, DIY)","C.02327","Kalijoho, Argosari, Kec. Sedayu, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55752",-7.826606,110.236089,,,"2026-04-14 04:54:30.12","2026-04-27 04:05:35.762"
"cmny5d90r011mif04hu93i3gn","C.02274","Mastho (Kunir, Rembang)","C.02274","Desa Glebeg RT 1/RW 1, Sulang, Kunir, Kabupaten Rembang, Jawa Tengah, Indonesia",-6.7797057,111.382162,,,"2026-04-14 04:54:30.124","2026-04-27 04:05:35.771"
"cmny5d90v011nif04pbn59lak","C.02202","Mintono (Pundenrejo, Pati)","C.02202","F298+6W6 Pundenrejo, Pati Regency, Central Java https://maps.app.goo.gl/zv1uNHXaRBNmEKuRA",-6.531962,111.017276,,,"2026-04-14 04:54:30.127","2026-04-27 04:05:35.895"
"cmny5d90y011oif04cckxodft","C.02057","Mintono (Tlogowungu, Pati)","C.02057","Desa Tlogorejo, RT 01 RW 01, Kec. Tlogowungu, Pati Regency, Central Java",-6.7070562,111.0591721,,,"2026-04-14 04:54:30.13","2026-04-27 04:05:35.899"
"cmny5d912011pif04wb16olnt","C.01808","Nanang (Sambungmacan, Sragen)","C.01808","J4PQ+FCH, Dusun II, Banaran, Kec. Sambungmacan, Kabupaten Sragen, Jawa Tengah 57253",-7.363824,111.1385969,,,"2026-04-14 04:54:30.134","2026-04-27 04:05:36.477"
"cmny5d915011qif04cv0ijh68","C.02472","Nono (Bantul, DIY)","C.02472","Sumberagung, Kabupaten Bantul, Daerah Istimewa Yogyakarta, Indonesia",-7.8905548,110.3708919,,,"2026-04-14 04:54:30.137","2026-04-27 04:05:36.537"
"cmny5d918011rif04v8eafr2b","C.02179","Nurkasmin (Winong, Pati)","C.02179","723J+HX2 Winong, Kabupaten Pati, Jawa Tengah https://maps.app.goo.gl/aFSnt4wDecjdgGDF6",-6.746122,111.032396,,,"2026-04-14 04:54:30.141","2026-04-27 04:05:36.571"
"cmny5d91c011sif04a6ja274a","C.02478","Odi (Tanjungrejo, Kudus)","C.02478","Tanjungrejo, Kabupaten Kudus, Jawa Tengah, Indonesia",-6.792399,110.911544,,,"2026-04-14 04:54:30.145","2026-04-27 04:05:36.593"
"cmny5d8xw010vif04whdtpjdf","T/41","PT. Tani Retail Indonesia","T/41","Sedan RT 001 RW 010 Ketunggen, Dukun",-7.5678056,110.3064167,"081392442240 / 087738838843",,"2026-04-14 04:54:30.021","2026-04-27 04:05:36.818"
"cmny5d8y3010xif041rftlz6e","T/033","PT. Tunas Sahabat Tani","T/033","Bahari Kel.Penubaran Kec.Weleri",-6.9677468,110.0597001,,,"2026-04-14 04:54:30.027","2026-04-27 04:05:36.829"
"cmny5d8y6010yif04i3rf226d","C.02097","PTPN VIII Kebun Cikasunga","C.02097","Jl. Raya Cigudeg No.18, Cigudeg, Kec. Cigudeg, Kabupaten Bogor, Jawa Barat 16660",,,,,"2026-04-14 04:54:30.031","2026-04-27 04:05:36.833"
"cmny5d8ya010zif04f6qz7d4g","C.01695","Pabrik Gula Trangkil","C.01695","Desa Trangkil, Kecamatan Trangkil, Kabupaten Pati, 59153",-6.6622756,111.074335,"082234264482",,"2026-04-14 04:54:30.034","2026-04-27 04:05:36.836"
"cmny5d8yd0110if04podu78to","C.02014","Pada Culuk - Terara","C.02014","99FW+P6, Sukadana, Terara, East Lombok Regency, West Nusa Tenggara 83663",-8.625654,116.3955161,"0878-5986-4674",,"2026-04-14 04:54:30.037","2026-04-27 04:05:36.84"
"cmny5d8yg0111if04avzt6ycb","C.02271","Pada Suka Bumiayu Brebes","C.02271","PXW6+VGQ Kalilangkap, Kabupaten Brebes, Jawa Tengah",-7.252788,108.961344,"08119330071",,"2026-04-14 04:54:30.041","2026-04-27 04:05:36.844"
"cmny5d8yk0112if04hgmjg7wp","C.01131","Padeh Leonard Simarmata","C.01131","Kricak,tegalrejo",-7.777533648,110.360204151,"+62 813-2881-3068",,"2026-04-14 04:54:30.044","2026-04-27 04:05:36.847"
"cmny5d8yn0113if04mq975o6s","C.00324","Pahala Tani Lembeyan","C.00324","Kajar, Krowe, Kec. Lembeyan",-7.7389477,111.376283,"+62 852-3558-4748",,"2026-04-14 04:54:30.047","2026-04-27 04:05:36.851"
"cmny5d8yq0114if04xxr8q505","C.00550","Pak Abu Purworejo","C.00550","Jatimalang, Rw1 / Gesing, Gesing, Kec. Purwodadi",-7.8623118,109.9942764,"+62 857-2906-5226",,"2026-04-14 04:54:30.05","2026-04-27 04:05:36.855"
"cmny5d906011gif0499mzrben","C.02475","Pak Jimmy Candisari Semarang","C.02475","Jl. Cinde Raya No.22, Jomblang, Kec. Candisari, Kota Semarang, Jawa Tengah 50256, Indonesia",-7.0130002,110.4398804,"081390093808",,"2026-04-14 04:54:30.102","2026-04-27 04:05:36.858"
"cmny5d91g011tif04c8yf8jmr","C.02549","Petrus (Mojoagung, Pati)","C.02549","45V8+G37 Mojoagung, Kabupaten Pati, Jawa Tengah, Indonesia",-6.8562162,111.1626043,,,"2026-04-14 04:54:30.148","2026-04-27 04:05:37.141"
"cmny5d91j011uif043b9k8sd7","C.02124","Purnomo (Sumber, Rembang)","C.02124","Ronggomulyo, Kec. Sumber, Kab. Rembang (Pak Purnomo Sekretaris Desa) https://maps.app.goo.gl/vfzGsqzjJqYNStvj9 BALAIDESA RONGGOMULYO",-6.8444513,111.2724557,,,"2026-04-14 04:54:30.152","2026-04-27 04:05:37.246"
"cmny5d91n011vif04pe4nof54","C.02514","Rahiman (Simpang Pesak, Belitung Timur)","C.02514","Dusun Suge, RT.12, Simpang Pesak, Kabupaten Belitung Timur",-3.1110165,107.9665854,,,"2026-04-14 04:54:30.155","2026-04-27 04:05:37.427"
"cmny5d91q011wif04qx2x6aqe","C.02461","Salam (Pucakwangi, Pati)","C.02461","Desa Sitimulyo, Kec. Pucakwangi, Kabupaten Pati",-6.8647174,111.2213903,,,"2026-04-14 04:54:30.158","2026-04-27 04:05:37.929"
"cmny5d91t011xif049mexit2m","C.02061","Sandy (Kaliwungu, Kudus)","C.02061","Perum Kudus Permai Gang 19 Blok A3, RT 07 RW 04, Kel Garung Lor, KecKaliwunguKudus",-6.795561,110.8141083,,,"2026-04-14 04:54:30.161","2026-04-27 04:05:37.944"
"cmny5d91w011yif04mk13ckl8","C.02067","Sarlan (Trangkil, Pati)","C.02067","Mojoagung RT 06 RW 01, Kec. Trangkil, Kabupaten Pati, Jawa Tengah",-6.642778,111.067722,,,"2026-04-14 04:54:30.165","2026-04-27 04:05:38.046"
"cmny5d92t0128if04ix2ear07","C.01433","Pak Tani Karangmojo Gunungkidul","C.01433","3M6M+26G Gedangrejo, Kabupaten Gunung Kidul, Daerah Istimewa Yogyakarta",-7.939673437,110.683072571,"081328536028",,"2026-04-14 04:54:30.198","2026-04-27 04:05:36.866"
"cmny5d92x0129if04849rk63s","C.01759","Pak Tani Toroh Grobogan","C.01759","VV5V+WXC Depok, Kabupaten Grobogan, Jawa Tengah",-7.140062,110.8948144,"081284941303",,"2026-04-14 04:54:30.201","2026-04-27 04:05:36.87"
"cmny5d936012cif049e8sp205","C.00580","Pak Tri / Agriaku","C.00580","QHG9+G54, Jalan Salatiga-Kedungjati, Mojo, Wiru, Kec. Bringin",-7.2235547,110.5648371,"085878479536",,"2026-04-14 04:54:30.211","2026-04-27 04:05:36.874"
"cmny5d93r012iif04oamty7cv","C.02302","Pakis Tani Papedan Purbalingga","C.02302","MFF6+R5C Pepedan, Kabupaten Purbalingga, Jawa Tengah",-7.325428,109.460388,"085842207055",,"2026-04-14 04:54:30.232","2026-04-27 04:05:36.877"
"cmny5d93v012jif04ee5avuia","C.00122","Pandawa 3","C.00122","Rakit RT/RW 005/003 Ds. Rakit Kec. Rakit",-7.4159888,109.4898834,"082135315668",,"2026-04-14 04:54:30.235","2026-04-27 04:05:36.881"
"cmny5d93y012kif04kwtz8scv","C.01757","Pandu","C.01757",,-7.0088,110.3472259,,,"2026-04-14 04:54:30.238","2026-04-27 04:05:36.885"
"cmny5d942012lif04nd47cgtn","C.00669","Panen Raya Sumowono","C.00669","Susukan, Lanjan, Kec. Sumowono",-7.2353408,110.3191532,"+62 812-2525-5066",,"2026-04-14 04:54:30.242","2026-04-27 04:05:36.888"
"cmny5d945012mif04qo073bnp","C.00100","Pangan Tani Blora","C.00100","Dusun Bapangan RT/RW 007/003 Desa Mendenrejo Kec. Kradenan",-7.2339431,111.4294635,"082299158024",,"2026-04-14 04:54:30.246","2026-04-27 04:05:36.897"
"cmny5d948012nif04s4i0b02y","C.00423","Pangestu Tani Banyumas","C.00423","Cindaga, Kebasen",-7.5451743,109.1804806,"+62 811-2606-564",,"2026-04-14 04:54:30.249","2026-04-27 04:05:36.901"
"cmny5d94c012oif049yl0t81m","C.01267","Pangestu Wedarijaksa Pati","C.01267","832M+VGJ Ngurensiti, Kabupaten Pati, Jawa Tengah",-6.697597815,111.083771457,"+62 857-9334-0273",,"2026-04-14 04:54:30.252","2026-04-27 04:05:36.905"
"cmny5d94i012qif04r1wwau5x","C.01155","Panggul Tani Trenggalek","C.01155","Jl. Gajah Mada, RT./RW/RW.12/05, Wonocoyo Selatan, Kec. Panggul",-8.2504829,111.4536844,"+62 812-3320-9832",,"2026-04-14 04:54:30.259","2026-04-27 04:05:36.909"
"cmny5d94f012pif049fi1r64w","C.00298","Panggul Tani Trenggalek","C.00298","Jl. Gajah Mada, RT./RW/RW.12/05, Wonocoyo Selatan, Wonocoyo, Kec. Panggul",,,"+62 812-3320-9832",,"2026-04-14 04:54:30.255","2026-04-27 04:05:36.914"
"cmny5d94l012rif04v6o59503","C.00063","Panti Sosial Mardi Utomo","C.00063","Jl. Ringin Bhakti Raya, Kramas, Kec. Tembalang",-7.0789268,110.4437016,,,"2026-04-14 04:54:30.262","2026-04-27 04:05:36.917"
"cmny5d94p012sif04tq616kj3","C.01542","Panuntun Tani Minggir Sleman","C.01542","76FM+V5P Sendangagung, Kabupaten Sleman, Daerah Istimewa Yogyakarta",-7.7251005,110.2327033,"087738397776",,"2026-04-14 04:54:30.265","2026-04-27 04:05:36.921"
"cmny5d94s012tif04rsdt9kac","NT/105","Pardi","NT/105","Semarang",-7.6807863,109.1983186,,,"2026-04-14 04:54:30.269","2026-04-27 04:05:36.925"
"cmny5d94v012uif046wggwqhy","C.00181","Pardi Tani Cilacap","C.00181","Diponegoro, RT.05/RW.03, Glempangpasir, Kec. Adipala",-7.6807778,109.2005,"083893704368",,"2026-04-14 04:54:30.272","2026-04-27 04:05:36.929"
"cmny5d94z012vif04fsxioiw1","NT/126","Pardi Temanggung","NT/126","
Temanggung Jawa Tengah
Indonesia",-7.1419999,109.0665176,,,"2026-04-14 04:54:30.275","2026-04-27 04:05:36.933"
"cmny5d952012wif0446y4tlaf","C.02310","Parjo Tani Sragen","C.02310","H2M3+X2G Sine, Kabupaten Sragen, Jawa Tengah",-7.4150667,110.9999951,"085712571823",,"2026-04-14 04:54:30.279","2026-04-27 04:05:36.937"
"cmny5d955012xif0401j82a6d","C.01414","Pawitan Tani Karangkobar Banjarnegara","C.01414","PPHR+9QC, Jl. Raya Wanayasa-Karangkobar, Karangkobar Wetan, Karangkobar, Kec. Karangkobar, Kab. Banjarnegara, Jawa Tengah 53453",-7.271356012,109.741915186,"081337904993",,"2026-04-14 04:54:30.282","2026-04-27 04:05:36.94"
"cmny5d959012yif04sz98rml8","C.01281","Pe-i Azhar Brebes","C.01281","Jl. Rajawetan, Raja Wetan, Rajawetan, Kec. Tonjong",-7.141749728,109.066496142,"+62 852-0154-0591",,"2026-04-14 04:54:30.285","2026-04-27 04:05:36.944"
"cmny5d95d012zif04mpzzsyvh","C.00851","Pebri Tani - Praya","C.00851","Jago, Praya",-8.6559373,116.2640069,"087862996578",,"2026-04-14 04:54:30.289","2026-04-27 04:05:36.948"
"cmny5d95g0130if04cpjqv7v9","C.00000","Pelanggan Umum","C.00000","
Indonesia",-6.8320763,110.9090383,,,"2026-04-14 04:54:30.292","2026-04-27 04:05:36.952"
"cmny5d95j0131if04uqxrr70g","C.01660","Pemindahan Barang Bussdev","C.01660",,,,,,"2026-04-14 04:54:30.296","2026-04-27 04:05:36.955"
"cmny5d95m0132if04zat30bi5","C.01621","Pemindahan Barang CLP","C.01621",,-7.4743935,109.2969697,,,"2026-04-14 04:54:30.299","2026-04-27 04:05:36.96"
"cmny5d95q0133if04fc7gdon8","C.01634","Pemindahan Barang Kanvas 01","C.01634",,,,,,"2026-04-14 04:54:30.302","2026-04-27 04:05:36.964"
"cmny5d95t0134if044b8icn69","C.01620","Pemindahan Barang NTB","C.01620",,,,,,"2026-04-14 04:54:30.305","2026-04-27 04:05:36.968"
"cmny5d95w0135if04qut84cn3","C.01629","Pemindahan Barang NTT","C.01629",,,,,,"2026-04-14 04:54:30.308","2026-04-27 04:05:36.972"
"cmny5d91z011zif04ymvypuvk","C.02034","Sarwanto (Trangkil, Pati)","C.02034","Dukuh Ketekputeh Kec. Trangkil (Puskesmas Trangkil ke barat sampai ada toko bangunan Tlogo Jaya)",-6.7070562,111.0591721,,,"2026-04-14 04:54:30.168","2026-04-27 04:05:38.053"
"cmny5d9230120if047pgqncfg","C.02382","Siswoyo (KPTR Raksa Jaya Pemalang)","C.02382","Desa Pegongsoran RT 06 RW 02, Kabupaten Pemalang, Jawa Tengah, Indonesia",-6.9540191,109.3904029,,,"2026-04-14 04:54:30.171","2026-04-27 04:05:38.449"
"cmny5d9260121if04x3ujxhd1","C.02295","Sucipto (Sumbersari, Pati)","C.02295","Sumbersari, Kabupaten Pati, Jawa Tengah, Indonesia",-6.9178539,110.9946824,,,"2026-04-14 04:54:30.175","2026-04-27 04:05:38.646"
"cmny5d92a0122if04cipl9nhv","C.02432","Sudarman (Jakenan, Pati)","C.02432","Tondomulyo Kec. JakenanKabupaten Pati",-6.739796,111.0965758,,,"2026-04-14 04:54:30.178","2026-04-27 04:05:38.649"
"cmny5d92d0123if04rblab8ro","C.02404","Sudaryo (Surajaya, Pemalang)","C.02404","Surajaya, Kabupaten Pemalang, Jawa Tengah, Indonesia",-6.9538267,109.3670168,,,"2026-04-14 04:54:30.181","2026-04-27 04:05:38.653"
"cmny5d92g0124if04gthvmx3r","C.02572","Sudono  (Gunung Kidul, DIY)","C.02572","Bleberan, Kec. Playen, Kabupaten Gunungkidul, Daerah Istimewa Yogyakarta 55861, Indonesia",-7.9599876,110.5235603,,,"2026-04-14 04:54:30.185","2026-04-27 04:05:38.657"
"cmny5d92k0125if04cgzkn9vp","C.02326","Suwardiyana (Gunung Kidul, DIY)","C.02326","Bleberan, Kec. Playen, Kabupaten Gunungkidul, Daerah Istimewa Yogyakarta 55861",-7.9599876,110.5235603,,,"2026-04-14 04:54:30.188","2026-04-27 04:05:39.126"
"cmny5d933012bif04jwko3akj","C.02217","Totok (Margoyoso, Pati)","C.02217","Dlingo RT 2 / RW II, Ngemplak Lor, Kec. Margoyoso, Kabupaten Pati, Jawa Tengah 59154",-6.5829939,111.0444936,,,"2026-04-14 04:54:30.208","2026-04-27 04:05:40.497"
"cmny5d939012dif045cxujojv","C.02339","Widodo (Soco, Kudus)","C.02339","7VX5+RR7 Soco, Kabupaten Kudus, Jawa Tengah, Indonesia",-6.7004633,110.8569568,,,"2026-04-14 04:54:30.214","2026-04-27 04:05:42.27"
"cmny5d93d012eif04wcyrm96w","C.02043","Winarno (Margorejo, Pati)","C.02043","DK KALIAMPO RT 05 RW 01 DS WANGUNREJO KEC. MARGOREJO.  KAB. PATI JAWA TENGAH.",-6.7070562,111.0591721,,,"2026-04-14 04:54:30.217","2026-04-27 04:05:42.32"
"cmny5d93g012fif04a2x3fr79","C.02535","Yadi (Puluhan Tengah, Pati)","C.02535","Puluhan Tengah, Kabupaten Pati, Jawa Tengah, Indonesia",-6.7612629,111.1484052,,,"2026-04-14 04:54:30.221","2026-04-27 04:05:42.365"
"cmny5d93k012gif044kc6xc62","C.01844","Zaenal (Rendeng, Kudus)","C.01844","Jl. Jend. Sudirman, Rendeng, Kec. Kota Kudus, Kabupaten Kudus, Jawa Tengah 59311",-6.803661,110.8618425,,,"2026-04-14 04:54:30.224","2026-04-27 04:05:42.399"
"cmny5d93n012hif047w9pdn5k","C.02304","Zaenal Arifin (Dawe, Kudus)","C.02304","Desa Rejosari RT 3 RW 3 Kec. Dawe, Kudus.",-6.7494309,110.8967611,,,"2026-04-14 04:54:30.228","2026-04-27 04:05:42.402"
