"id","userId","title","message","link","isRead","createdAt"
"cmoqzxrp70007l204khyd2ii1","cmn2ut4aa0013jy04kr1572fk","❌ Pengajuan Stok Ditolak","Pengajuan stok Anda (ID: CMOQRV1A) telah ditolak oleh SPV.
Alasan: Pisahkan sample Sinamyang & Sakasaki","/dashboard/stock","f","2026-05-04 09:27:48.859"
"cmor04guf0003jo047cwq8b24","cmn2ut4aa0013jy04kr1572fk","✅ Disetujui SPV — Menunggu FA Manager","Pengajuan stok Anda (ID: CMOR02WJ) telah disetujui SPV. Menunggu approval FA Manager.","/dashboard/stock","f","2026-05-04 09:33:01.383"
"cmoqrslk50007l5041gah2d5q","cmmu0cn8x0004zfy0rje4s1oa","📩 Pengajuan Stok Baru (AFA)","Dhika Prasetya telah mengajukan permintaan restock gudang AFA.","/dashboard/stock","t","2026-05-04 05:39:50.693"
"cmoqs04ds000tl004skb8g57k","cmmu0cn8x0004zfy0rje4s1oa","📩 Pengajuan Stok Baru (AFA)","Muhammad Gandhi Gumelar telah mengajukan permintaan restock gudang AFA.","/dashboard/stock","t","2026-05-04 05:45:41.68"
"cmor04gu80001jo04qja26a06","cmnqvj5hf0001l804cdnu5y2i","📩 Pengajuan Stok Menunggu Approval FA Manager","Pengajuan stok AFA (Muhammad Gandhi Gumelar) telah disetujui SPV dan menunggu approval Anda.","/dashboard/stock","t","2026-05-04 09:33:01.377"
"cmos3w25p0003jh04k2bqoo41","cmn2ut4aa0013jy04kr1572fk","✅ Disetujui WH Manager — Menunggu Penerimaan SPV","Pengajuan stok Anda (ID: CMOR02WJ) telah disetujui WH Manager. Menunggu SPV konfirmasi penerimaan.","/dashboard/stock","f","2026-05-05 04:06:13.742"
"cmos9kqsa0001jx04x2q8k5j3","cmnqvj5hf0001l804cdnu5y2i","📩 Pengajuan Stok Menunggu Approval FA Manager","Pengajuan stok AFA (Dhika Prasetya) telah disetujui SPV dan menunggu approval Anda.","/dashboard/stock","t","2026-05-05 06:45:23.482"
"cmosa5c5v0004ld04zegkjyyf","cmn2ut4aa0013jy04kr1572fk","✅ Pengajuan Stok Selesai — Stok Telah Masuk","Pengajuan stok Anda (ID: CMOR00LZ) telah diterima SPV. Stok telah masuk ke ledger Anda. Invoice Accurate: 645.26.05.06277.","/dashboard/stock","f","2026-05-05 07:01:24.308"
"cmosahznj0001l8047armodt1","cmnqvkhsd0003l8046midb5wl","📩 Pengajuan Stok Menunggu Approval WH Manager","Pengajuan stok AFA (Muhammad Gandhi Gumelar) telah disetujui FA Manager dan menunggu approval Anda.","/dashboard/stock","f","2026-05-05 07:11:14.623"
"cmosahznn0003l804l1a7jayl","cmn2ut4aa0013jy04kr1572fk","✅ Disetujui FA Manager — Menunggu WH Manager","Pengajuan stok Anda (ID: CMOS54TJ) telah disetujui FA Manager. Menunggu approval WH Manager.","/dashboard/stock","f","2026-05-05 07:11:14.627"
"cmosawtls000djj04lqwig12n","cmn2ut49f000ljy04iv28asey","✅ Permintaan Stok Disetujui","Permintaan stok Anda (ID: CMOSAUU4) telah disetujui oleh AFA.","/dashboard/demoplot/detail/cmosauu400001l204g0z1wgab","f","2026-05-05 07:22:46.625"
"cmos3uzo40005ib04y7yvae8t","cmmu0cn8x0004zfy0rje4s1oa","📦 Stok Siap Diterima","Pengajuan stok AFA (Muhammad Gandhi Gumelar) telah disetujui WH Manager. Silakan lakukan konfirmasi penerimaan.","/dashboard/stock","t","2026-05-05 04:05:23.86"
"cmos3w25k0001jh04e6a2wahw","cmmu0cn8x0004zfy0rje4s1oa","📦 Stok Siap Diterima","Pengajuan stok AFA (Muhammad Gandhi Gumelar) telah disetujui WH Manager. Silakan lakukan konfirmasi penerimaan.","/dashboard/stock","t","2026-05-05 04:06:13.737"
"cmos9gk700007l504h7m814aa","cmmu0cn8x0004zfy0rje4s1oa","📩 Pengajuan Stok Baru (AFA)","Dhika Prasetya telah mengajukan permintaan restock gudang AFA.","/dashboard/stock","t","2026-05-05 06:42:08.317"
"cmos02k5l000xkw0403hn1kgy","cmmu0cnp40006zfy02oc00oz1","📝 Realisasi Demo Plot","Kiftirul Aziz telah menyimpan realisasi demo plot untuk petani Pak Giono.","/dashboard/demoplot/detail/cmos02k4c000kkw049907rgvb","t","2026-05-05 02:19:18.537"
"cmos09577000fl404rt4n14ny","cmmu0cnp40006zfy02oc00oz1","📝 Realisasi Demo Plot","Kiftirul Aziz telah menyimpan realisasi demo plot untuk petani Pak yamto.","/dashboard/demoplot/detail/cmos095680002l40474yx87q0","t","2026-05-05 02:24:25.747"
"cmos9kqsg0003jx04ygkwhlu3","cmmvjyntc0001l704r738ouwy","✅ Disetujui SPV — Menunggu FA Manager","Pengajuan stok Anda (ID: CMOS9GK0) telah disetujui SPV. Menunggu approval FA Manager.","/dashboard/stock","t","2026-05-05 06:45:23.489"
"cmotij1g5000ljr0405jakjit","cmn2ut4aa0013jy04kr1572fk","📝 Realisasi Demo Plot","Maulidya Hilda Prameswari telah menyimpan realisasi demo plot untuk petani Sapari.","/dashboard/demoplot/detail/cmotij1en0004jr04md0pj15i","f","2026-05-06 03:43:46.708"
"cmotiks55000ll404whbie4ri","cmn2ut4aa0013jy04kr1572fk","📝 Realisasi Demo Plot","Maulidya Hilda Prameswari telah menyimpan realisasi demo plot untuk petani Kasmuri.","/dashboard/demoplot/detail/cmotiks3a0004l404b6widuu4","f","2026-05-06 03:45:07.961"
"cmouret780007l504avakpubg","cmn2ut4aa0013jy04kr1572fk","📝 Update Sesi Demo Plot","Giffari Putra Sudarisman telah menyimpan sesi lanjutan demo plot untuk petani Pak Khamim.","/dashboard/demoplot/detail/cmojblfni0002la04jge6j76i","f","2026-05-07 00:40:12.116"
"cmourbafm0006la04tgrbmmg1","cmmvjyntc0001l704r738ouwy","📩 Permintaan Stok Baru (FO)","Asthiana Hikmatia mengajukan permintaan pengambilan stok baru.","/dashboard/demoplot/detail/cmourbab00001la04lwlohr2x","t","2026-05-07 00:37:27.827"
"cmourneon000jif04bx0c19zc","cmn2ut4aa0013jy04kr1572fk","📝 Realisasi Demo Plot","Maulidya Hilda Prameswari telah menyimpan realisasi demo plot untuk petani Kasput.","/dashboard/demoplot/detail/cmournen30002if04rz7u82s2","f","2026-05-07 00:46:53.207"
"cmouuz5ww000dl204cy9nd3a5","cmn2ut4aa0013jy04kr1572fk","📝 Update Sesi Demo Plot","Giffari Putra Sudarisman telah menyimpan sesi lanjutan demo plot untuk petani Pak Muhidin.","/dashboard/demoplot/detail/cmop6lltw0002kz04e7uenfqi","f","2026-05-07 02:20:00.561"
"cmov2g7jy0009l704qvt1vzbs","cmmu0cn8x0004zfy0rje4s1oa","📩 Pengajuan Stok Baru (AFA)","Orbit Bimasakti Akbar telah mengajukan permintaan restock gudang AFA.","/dashboard/stock","t","2026-05-07 05:49:13.15"
"cmogw1wy1007cjv04501ux0az","cmmu0cnp40006zfy02oc00oz1","📩 Permintaan Stok Baru (FO)","Kiftirul Aziz mengajukan permintaan pengambilan stok baru.","/dashboard/demoplot/detail/cmogw1wxl006kjv04nsexlzz3","t","2026-04-27 07:41:22.057"
"cmogwg77a0009ju04clnab9gv","cmmu0cnp40006zfy02oc00oz1","📩 Permintaan Stok Baru (FO)","farras raffael mengajukan permintaan pengambilan stok baru.","/dashboard/demoplot/detail/cmogwg76k0001ju04wgh7pfoo","t","2026-04-27 07:52:28.534"
"cmommodnq0005jr04rb81blf4","cmoglrsdk0003jp045dbe5d9l","✅ Permintaan Stok Disetujui","Permintaan stok Anda (ID: CMOMBCHJ) telah disetujui oleh AFA.","/dashboard/demoplot/detail/cmombchjv0001js04y466akf1","f","2026-05-01 08:05:31.046"
"cmoms0qwq0005l704d1j57of3","cmn2ut49t000tjy04sn5nl6nl","✅ Permintaan Stok Disetujui","Permintaan stok Anda (ID: CMOMQNYH) telah disetujui oleh AFA.","/dashboard/demoplot/detail/cmomqnyhz0001k004itd28mhz","t","2026-05-01 10:35:06.17"
"cmop3090o0007jx04cfokeyfr","cmn2ut4aa0013jy04kr1572fk","📝 Update Sesi Demo Plot","Giffari Putra Sudarisman telah menyimpan sesi lanjutan demo plot untuk petani Pak Khamim.","/dashboard/demoplot/detail/cmojblfni0002la04jge6j76i","f","2026-05-03 01:18:11.112"
"cmop6llx4000lkz04ff28lrbp","cmn2ut4aa0013jy04kr1572fk","📝 Realisasi Demo Plot","Giffari Putra Sudarisman telah menyimpan realisasi demo plot untuk petani Pak Muhidin.","/dashboard/demoplot/detail/cmop6lltw0002kz04e7uenfqi","f","2026-05-03 02:58:46.457"
"cmoqfvluk0007l504w3rue1dl","cmmu0cn8x0004zfy0rje4s1oa","📩 Pengajuan Stok Baru (AFA)","Dhika Prasetya telah mengajukan permintaan restock gudang AFA.","/dashboard/stock","t","2026-05-04 00:06:15.645"
"cmonmb25e000fl104jqq9jh1u","cmmu0cnp40006zfy02oc00oz1","📝 Realisasi Demo Plot","Putri Ayuning Sekar telah menyimpan realisasi demo plot untuk petani Sudaryono.","/dashboard/demoplot/detail/cmonmb2350002l104aqs9xj33","t","2026-05-02 00:42:55.778"
"cmoqihysl000nle04tkpodluq","cmmu0cnp40006zfy02oc00oz1","📝 Realisasi Demo Plot","Anggun Susilawati telah menyimpan realisasi demo plot untuk petani Sunarto.","/dashboard/demoplot/detail/cmoqihyok0002le04awfsbgqd","t","2026-05-04 01:19:38.085"
"cmoqj9xdg000olb04fcn92sf6","cmmu0cnp40006zfy02oc00oz1","📝 Realisasi Demo Plot","Anggun Susilawati telah menyimpan realisasi demo plot untuk petani Nardi.","/dashboard/demoplot/detail/cmoqj9xbm0003lb04p6zp4dki","t","2026-05-04 01:41:22.612"
"cmoqvi6e60005l804gctr67y4","cmnptx8wa0001ih049zvdbkfp","✅ Permintaan Stok Disetujui","Permintaan stok Anda (ID: CMOQVH4S) telah disetujui oleh AFA.","/dashboard/demoplot/detail/cmoqvh4sg0001js04nwqlglh1","t","2026-05-04 07:23:42.943"
"cmoqvi0pc000djr04epebvren","cmnptx8wa0001ih049zvdbkfp","✅ Permintaan Stok Disetujui","Permintaan stok Anda (ID: CMOQUVFB) telah disetujui oleh AFA.","/dashboard/demoplot/detail/cmoquvfb00001l704thocg1k1","t","2026-05-04 07:23:35.569"
"cmoqvuk1f0007l104j96k0u7g","cmmvjyntc0001l704r738ouwy","📩 Permintaan Stok Baru (FO)","Asthiana Hikmatia mengajukan permintaan pengambilan stok baru.","/dashboard/demoplot/detail/cmoqvuk0z0003l10433fkl82k","t","2026-05-04 07:33:20.5"
"cmoqvwjen000bl804orq9nncv","cmn2ut49f000ljy04iv28asey","✅ Permintaan Stok Disetujui","Permintaan stok Anda (ID: CMOQVUK0) telah disetujui oleh AFA.","/dashboard/demoplot/detail/cmoqvuk0z0003l10433fkl82k","f","2026-05-04 07:34:52.991"
"cmoqs28qw000dl504y80sax54","cmmu0cn8x0004zfy0rje4s1oa","📩 Pengajuan Stok Baru (AFA)","Muhammad Gandhi Gumelar telah mengajukan permintaan restock gudang AFA.","/dashboard/stock","t","2026-05-04 05:47:20.649"
"cmoqrv1b6000bl004a0g5rkwf","cmmu0cn8x0004zfy0rje4s1oa","📩 Pengajuan Stok Baru (AFA)","Muhammad Gandhi Gumelar telah mengajukan permintaan restock gudang AFA.","/dashboard/stock","t","2026-05-04 05:41:44.418"
"cmos1ltrz0001la043gox660q","cmnqvkhsd0003l8046midb5wl","📩 Pengajuan Stok Menunggu Approval WH Manager","Pengajuan stok AFA (Muhammad Gandhi Gumelar) telah disetujui FA Manager dan menunggu approval Anda.","/dashboard/stock","f","2026-05-05 03:02:17.088"
"cmos1lts50003la04mvbbqr3z","cmn2ut4aa0013jy04kr1572fk","✅ Disetujui FA Manager — Menunggu WH Manager","Pengajuan stok Anda (ID: CMOR00LZ) telah disetujui FA Manager. Menunggu approval WH Manager.","/dashboard/stock","f","2026-05-05 03:02:17.093"
"cmos1lxut0005la04285choxw","cmnqvkhsd0003l8046midb5wl","📩 Pengajuan Stok Menunggu Approval WH Manager","Pengajuan stok AFA (Muhammad Gandhi Gumelar) telah disetujui FA Manager dan menunggu approval Anda.","/dashboard/stock","f","2026-05-05 03:02:22.374"
"cmos1lxux0007la04mcfnie3k","cmn2ut4aa0013jy04kr1572fk","✅ Disetujui FA Manager — Menunggu WH Manager","Pengajuan stok Anda (ID: CMOR02WJ) telah disetujui FA Manager. Menunggu approval WH Manager.","/dashboard/stock","f","2026-05-05 03:02:22.378"
"cmos1mk2r0003jj04u74p19cl","cmmvjyntc0001l704r738ouwy","✅ Disetujui FA Manager — Menunggu WH Manager","Pengajuan stok Anda (ID: CMOQRSLJ) telah disetujui FA Manager. Menunggu approval WH Manager.","/dashboard/stock","t","2026-05-05 03:02:51.172"
"cmos1mk2o0001jj04kzmbc5sr","cmnqvkhsd0003l8046midb5wl","📩 Pengajuan Stok Menunggu Approval WH Manager","Pengajuan stok AFA (Dhika Prasetya) telah disetujui FA Manager dan menunggu approval Anda.","/dashboard/stock","t","2026-05-05 03:02:51.168"
"cmos5653u0001l504lvhnbq3i","cmn2ut4aa0013jy04kr1572fk","❌ Pengajuan Stok Ditolak","Pengajuan stok Anda (ID: CMOS3R8R) telah ditolak oleh FA Manager.
Alasan: msh ada stok sample","/dashboard/stock","f","2026-05-05 04:42:03.738"
"cmos9nuzr0001jo04h8ldn4rp","cmnqvkhsd0003l8046midb5wl","📩 Pengajuan Stok Menunggu Approval WH Manager","Pengajuan stok AFA (Dhika Prasetya) telah disetujui FA Manager dan menunggu approval Anda.","/dashboard/stock","f","2026-05-05 06:47:48.904"
"cmosauu4u0007l204vh67qee3","cmmvjyntc0001l704r738ouwy","📩 Permintaan Stok Baru (FO)","Asthiana Hikmatia mengajukan permintaan pengambilan stok baru.","/dashboard/demoplot/detail/cmosauu400001l204g0z1wgab","t","2026-05-05 07:21:13.999"
"cmos53xdg0005la04j9c7u4xo","cmmu0cn8x0004zfy0rje4s1oa","📩 Pengajuan Stok Baru (AFA)","Muhammad Gandhi Gumelar telah mengajukan permintaan restock gudang AFA.","/dashboard/stock","t","2026-05-05 04:40:20.405"
"cmos54tjm000bla04q8dngub0","cmmu0cn8x0004zfy0rje4s1oa","📩 Pengajuan Stok Baru (AFA)","Muhammad Gandhi Gumelar telah mengajukan permintaan restock gudang AFA.","/dashboard/stock","t","2026-05-05 04:41:02.098"
"cmoson41i0006jr04iyiifai6","cmmvjyntc0001l704r738ouwy","📩 Permintaan Stok Baru (FO)","Diajeng Nurwahidah Laila Umar mengajukan permintaan pengambilan stok baru.","/dashboard/demoplot/detail/cmoson3z70001jr04fpxb5ys3","t","2026-05-05 13:47:08.187"
"cmos9nuzw0003jo04dz4vau06","cmmvjyntc0001l704r738ouwy","✅ Disetujui FA Manager — Menunggu WH Manager","Pengajuan stok Anda (ID: CMOS9GK0) telah disetujui FA Manager. Menunggu approval WH Manager.","/dashboard/stock","t","2026-05-05 06:47:48.909"
"cmoteno1r000fjx04gdqrj2at","cmn2ut4aa0013jy04kr1572fk","📩 Permintaan Stok Baru (FO)","Maulidya Hilda Prameswari mengajukan permintaan pengambilan stok baru.","/dashboard/demoplot/detail/cmoteno100003jx0418r1qqo9","f","2026-05-06 01:55:24.16"
"cmotiuxwg000cl404x5uup1cg","cmn2ut4aa0013jy04kr1572fk","📝 Realisasi Demo Plot","Giffari Putra Sudarisman telah menyimpan realisasi demo plot untuk petani Pak Dakhum.","/dashboard/demoplot/detail/cmotiuxvg0001l404gx1tl2sf","f","2026-05-06 03:53:01.984"
"cmogttr63001njs04a79wp388","cmmvjyntc0001l704r738ouwy","🔄 Penyesuaian Stok","Stok Sinamore 100 ml disesuaikan sebesar +100 Btl.
Keterangan: update stock baru","/dashboard/stock/history","t","2026-04-27 06:39:02.092"
"cmogttr69001rjs04glgezaal","cmmvjyntc0001l704r738ouwy","🔄 Penyesuaian Stok","Stok Biophon 10 PA 500 ml disesuaikan sebesar +1000 Btl.
Keterangan: update stock baru","/dashboard/stock/history","t","2026-04-27 06:39:02.097"
"cmogu1okv0007l204ndn7ne45","cmmvjyntc0001l704r738ouwy","🔄 Penyesuaian Stok","Stok Nargis 50 WP 40 gr disesuaikan sebesar +340 PCS.
Keterangan: update stock","/dashboard/stock/history","t","2026-04-27 06:45:11.983"
"cmogu1ol1000bl204mehemxkq","cmmvjyntc0001l704r738ouwy","🔄 Penyesuaian Stok","Stok Notora 60/6 WG 400 Gr disesuaikan sebesar +1200 PCS.
Keterangan: update stock","/dashboard/stock/history","t","2026-04-27 06:45:11.99"
"cmogu1ol8000fl204gp91wz09","cmmvjyntc0001l704r738ouwy","🔄 Penyesuaian Stok","Stok Ziflo 76 WG 800 gr disesuaikan sebesar +2200 PCS.
Keterangan: update stock","/dashboard/stock/history","t","2026-04-27 06:45:11.997"
"cmogu1olf000jl20443xmz5eh","cmmvjyntc0001l704r738ouwy","🔄 Penyesuaian Stok","Stok Allmax 500 ml disesuaikan sebesar +1152 Btl.
Keterangan: update stock","/dashboard/stock/history","t","2026-04-27 06:45:12.003"
"cmogu1oll000nl204hbyiumh0","cmmvjyntc0001l704r738ouwy","🔄 Penyesuaian Stok","Stok King Cobra 500 ML disesuaikan sebesar +700 Btl.
Keterangan: update stock","/dashboard/stock/history","t","2026-04-27 06:45:12.009"
"cmogu1ols000rl204qrgoptwf","cmmvjyntc0001l704r738ouwy","🔄 Penyesuaian Stok","Stok Biotomil 40 SP 100 gr disesuaikan sebesar +1829.99 Bks.
Keterangan: update stock","/dashboard/stock/history","t","2026-04-27 06:45:12.016"
"cmogu1om0000vl204b0pk70l3","cmmvjyntc0001l704r738ouwy","🔄 Penyesuaian Stok","Stok Joki 400 SL 1 L disesuaikan sebesar +120 PCS.
Keterangan: update stock","/dashboard/stock/history","t","2026-04-27 06:45:12.024"
"cmogu1om6000zl2046pjwo5j9","cmmvjyntc0001l704r738ouwy","🔄 Penyesuaian Stok","Stok Pronate 200 SL 1 L disesuaikan sebesar +1775 Btl.
Keterangan: update stock","/dashboard/stock/history","t","2026-04-27 06:45:12.03"
"cmogu1omd0013l204wvu5e484","cmmvjyntc0001l704r738ouwy","🔄 Penyesuaian Stok","Stok Nicofuron 80 OD 1 L disesuaikan sebesar +999.99 PCS.
Keterangan: update stock","/dashboard/stock/history","t","2026-04-27 06:45:12.037"
"cmoguj0db0047js044jrnc917","cmmvjyntc0001l704r738ouwy","🔄 Penyesuaian Stok","Stok Biotomil 40 SP 100 gr disesuaikan sebesar +0.01 Bks.
Keterangan: update","/dashboard/stock/history","t","2026-04-27 06:58:40.415"
"cmogwxs3v000rkz04wybliy6y","cmn2ut4aa0013jy04kr1572fk","📝 Realisasi Demo Plot","Maulidya Hilda Prameswari telah menyimpan realisasi demo plot untuk petani Pak Rokhim.","/dashboard/demoplot/detail/cmogwxs36000gkz04gzby32bd","f","2026-04-27 08:06:08.78"
"cmogwysbh001gkz04l18dnep4","cmn2ut4aa0013jy04kr1572fk","📝 Realisasi Demo Plot","Giffari Putra Sudarisman telah menyimpan realisasi demo plot untuk petani Pak Erik.","/dashboard/demoplot/detail/cmogwys9y0013kz04c169rfjx","f","2026-04-27 08:06:55.71"
"cmogwy2iz000hl404bwstq0jj","cmmvjyntc0001l704r738ouwy","📝 Realisasi Demo Plot","Yanwar Setyabudi AP telah menyimpan realisasi demo plot untuk petani SUTEJO.","/dashboard/demoplot/detail/cmogwy2ho0006l4049t6pu5es","t","2026-04-27 08:06:22.283"
"cmogwyiva000dkt04qaglxcsi","cmmvjyntc0001l704r738ouwy","📝 Realisasi Demo Plot","Diajeng Nurwahidah Laila Umar telah menyimpan realisasi demo plot untuk petani Pak Nurrohim.","/dashboard/demoplot/detail/cmogwyiuc0002kt046cgde5d2","t","2026-04-27 08:06:43.462"
"cmogwys9z0018kz04ddb0lwvu","cmmvjyntc0001l704r738ouwy","📝 Realisasi Demo Plot","Bagas Abidin Budiono telah menyimpan realisasi demo plot untuk petani SUTEJO.","/dashboard/demoplot/detail/cmogwys8y000tkz04o8n93nir","t","2026-04-27 08:06:55.655"
"cmogxeaj2001tkt04glql1xdl","cmn2ut4aa0013jy04kr1572fk","📝 Update Sesi Demo Plot","Maulidya Hilda Prameswari telah menyimpan sesi lanjutan demo plot untuk petani Pak Rokhim.","/dashboard/demoplot/detail/cmogwxs36000gkz04gzby32bd","f","2026-04-27 08:18:59.151"
"cmogxeg8y000jji04mv8yh16y","cmn2ut4aa0013jy04kr1572fk","📝 Update Sesi Demo Plot","Giffari Putra Sudarisman telah menyimpan sesi lanjutan demo plot untuk petani Pak Erik.","/dashboard/demoplot/detail/cmogwys9y0013kz04c169rfjx","f","2026-04-27 08:19:06.562"
"cmomon06y0001js04blhbayiq","cmmu0cnp40006zfy02oc00oz1","❌ Pengajuan Stok Ditolak","Pengajuan stok Anda (ID: CMOJSFWG) telah ditolak oleh SPV.
Alasan: Ajukan kemasan sedang","/dashboard/stock","t","2026-05-01 09:00:26.171"
"cmogxe1ej0014jo0407idz4fd","cmmvjyntc0001l704r738ouwy","📝 Update Sesi Demo Plot","Diajeng Nurwahidah Laila Umar telah menyimpan sesi lanjutan demo plot untuk petani Pak Nurrohim.","/dashboard/demoplot/detail/cmogwyiuc0002kt046cgde5d2","t","2026-04-27 08:18:47.324"
"cmogxe54x000fji046zl2zxr5","cmmvjyntc0001l704r738ouwy","📝 Update Sesi Demo Plot","Yanwar Setyabudi AP telah menyimpan sesi lanjutan demo plot untuk petani SUTEJO.","/dashboard/demoplot/detail/cmogwy2ho0006l4049t6pu5es","t","2026-04-27 08:18:52.161"
"cmogy08gg0016l4040rxpu1z0","cmmvjyntc0001l704r738ouwy","🔄 Penyesuaian Stok","Stok Glufo 150 SL 1 Lt disesuaikan sebesar +750 Btl.
Keterangan: update","/dashboard/stock/history","t","2026-04-27 08:36:02.896"
"cmogy23k1001al404bd8od9hj","cmmvjyntc0001l704r738ouwy","🔄 Penyesuaian Stok","Stok Bionasa 480 SL 1 L disesuaikan sebesar +250 Btl.
Keterangan: update","/dashboard/stock/history","t","2026-04-27 08:37:29.857"
"cmogy3zzt0009l704j967ax4f","cmn2ut48r0009jy04hylrc57r","✅ Permintaan Stok Disetujui","Permintaan stok Anda (ID: CMOGY3FL) telah disetujui oleh AFA.
Catatan: ok","/dashboard/demoplot/detail/cmogy3fl10001l104pv0pp60h","f","2026-04-27 08:38:58.553"
"cmogy3flu0006l1043a1vozdv","cmmvjyntc0001l704r738ouwy","📩 Permintaan Stok Baru (FO)","Diajeng Nurwahidah Laila Umar mengajukan permintaan pengambilan stok baru.","/dashboard/demoplot/detail/cmogy3fl10001l104pv0pp60h","t","2026-04-27 08:38:32.13"
"cmoqjgelb0001l404rrjy0bx8","cmnqvj5hf0001l804cdnu5y2i","📩 Pengajuan Stok Menunggu Approval FA Manager","Pengajuan stok AFA (Dhika Prasetya) telah disetujui SPV dan menunggu approval Anda.","/dashboard/stock","f","2026-05-04 01:46:24.863"
"cmogwyuyh0010kt04766bki0h","cmmu0cnp40006zfy02oc00oz1","📝 Realisasi Demo Plot","Putri Ayuning Sekar telah menyimpan realisasi demo plot untuk petani Bu Sekar.","/dashboard/demoplot/detail/cmogwyuxu000pkt045jymi2lq","t","2026-04-27 08:06:59.13"
"cmogx070i000cjo04e6hlvrpx","cmmu0cnp40006zfy02oc00oz1","📝 Realisasi Demo Plot","Anggun Susilawati telah menyimpan realisasi demo plot untuk petani Edi.","/dashboard/demoplot/detail/cmogx06zi0001jo0452v0dry3","t","2026-04-27 08:08:01.41"
"cmogx1yfp000qjo04nb3opkyn","cmmu0cnp40006zfy02oc00oz1","📝 Realisasi Demo Plot","Kiftirul Aziz telah menyimpan realisasi demo plot untuk petani Aziz.","/dashboard/demoplot/detail/cmogx1ydj000fjo04ced8i7t0","t","2026-04-27 08:09:23.605"
"cmoqjgelg0003l404z5dhysp4","cmmvjyntc0001l704r738ouwy","✅ Disetujui SPV — Menunggu FA Manager","Pengajuan stok Anda (ID: CMOQFVLT) telah disetujui SPV. Menunggu approval FA Manager.","/dashboard/stock","t","2026-05-04 01:46:24.868"
"cmoqrvxr6000hl0045gy4buca","cmoglrsdk0003jp045dbe5d9l","✅ Permintaan Stok Disetujui","Permintaan stok Anda (ID: CMOQJHG9) telah disetujui oleh AFA.","/dashboard/demoplot/detail/cmoqjhg93000qlb04z0i51lz0","f","2026-05-04 05:42:26.466"
"cmomon9ls0001jr04mdzdqaw7","cmmvjyntc0001l704r738ouwy","❌ Pengajuan Stok Ditolak","Pengajuan stok Anda (ID: CMOIBBL8) telah ditolak oleh SPV.
Alasan: Ajukan kemasan sedang","/dashboard/stock","t","2026-05-01 09:00:38.369"
"cmogyrciw001dl504gc9fcu17","cmmvjyntc0001l704r738ouwy","🔄 Penyesuaian Stok","Stok Fatal 250 EC 100 ml disesuaikan sebesar +900 Btl.
Keterangan: update","/dashboard/stock/history","t","2026-04-27 08:57:07.88"
"cmogysfek002ll504pyo856e4","cmmvjyntc0001l704r738ouwy","🔄 Penyesuaian Stok","Stok Joki 400 SL 1 L disesuaikan sebesar +900 PCS.
Keterangan: update","/dashboard/stock/history","t","2026-04-27 08:57:58.269"
"cmogyt6h4002bjm04dk7re2fq","cmmvjyntc0001l704r738ouwy","🔄 Penyesuaian Stok","Stok Biogent 50 SC 1 L disesuaikan sebesar +1000 PCS.
Keterangan: update","/dashboard/stock/history","t","2026-04-27 08:58:33.352"
"cmomonho10003jr040sc7mfkp","cmn2ut4aa0013jy04kr1572fk","❌ Pengajuan Stok Ditolak","Pengajuan stok Anda (ID: CMOIA7Y7) telah ditolak oleh SPV.
Alasan: Ajukan kemasan sedang","/dashboard/stock","f","2026-05-01 09:00:48.817"
"cmoi27q440018il04hojfhjhp","cmn2ut4aa0013jy04kr1572fk","📝 Realisasi Demo Plot","Maulidya Hilda Prameswari telah menyimpan realisasi demo plot untuk petani Ruwadi.","/dashboard/demoplot/detail/cmoi27q2v000nil042cq5iifk","f","2026-04-28 03:21:37.013"
"cmokttfw6000pl404408a1i3p","cmmu0cnp40006zfy02oc00oz1","📝 Realisasi Demo Plot","Anggun Susilawati telah menyimpan realisasi demo plot untuk petani Harno.","/dashboard/demoplot/detail/cmokttfug0004l404tdiexjik","t","2026-04-30 01:49:52.182"
"cmol8dqs80008la044prmwgzg","cmmu0cnp40006zfy02oc00oz1","📩 Permintaan Stok Baru (FO)","farras raffael mengajukan permintaan pengambilan stok baru.","/dashboard/demoplot/detail/cmol8dqp80001la04035gmc66","t","2026-04-30 08:37:34.041"
"cmoldqc3g0005jm04bdzheema","cmmu0cnp40006zfy02oc00oz1","📩 Permintaan Stok Baru (FO)","Putri Ayuning Sekar mengajukan permintaan pengambilan stok baru.","/dashboard/demoplot/detail/cmoldqc2n0001jm0467wcfuun","t","2026-04-30 11:07:19.612"
"cmokvg4e90005ju049ph067pb","cmmu0cnp40006zfy02oc00oz1","📩 Permintaan Stok Baru (FO)","Raffli Yoga Prasetyo mengajukan permintaan pengambilan stok baru.","/dashboard/demoplot/detail/cmokvg4dw0001ju04sfr0tb0d","t","2026-04-30 02:35:29.985"
"cmohzaevt000flj05ziu1jcgp","cmmvjyntc0001l704r738ouwy","📝 Realisasi Demo Plot","Yanwar Setyabudi AP telah menyimpan realisasi demo plot untuk petani Gono.","/dashboard/demoplot/detail/cmohzaetq0002lj05487fx4h6","t","2026-04-28 01:59:43.577"
"cmogv9fc8000fl7042ljisolz","cmmu0cnp40006zfy02oc00oz1","🔄 Penyesuaian Stok","Stok Besfuron 20 WP 250 gr disesuaikan sebesar +500 Btl.
Keterangan: Stok awal TGH 1 & 2","/dashboard/stock/history","t","2026-04-27 07:19:12.873"
